Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
360	-2595.48	-2702.629	107.1494	0.0198843	0.263059	0.736941	0.980116	0.3262141	0.0197157	0.00842158	0.00753517	0.0126109	0.00768007	0.115692	0.00182181	0.00125416	0.026946	0.00187313	0.0124512	0.00728827	0.00150577	0.00233294	0.00935898	0.000788478	0.0103998	0.00730569	0.00202678	0.00131287	0.000114656	0.00250712	0.00800988	0.0239148	0.0127569	0.00995512	0.00332704	0.00680911	0.00914458	0.00608628	0.0163142	0.00765627	0.00100627	0.00648412	0.0264234	0.00915815	0.000968843	0.0241446	0.0181971	0.0195833	0.0456698	0.0569665	0.00680115	0.0244994	0.019166	0.000646769	0.0124968	0.0166008	0.0158678	0.0105539	0.0150361	0.00616598	0.0246096	0.0130292	0.0295694	0.0461934	0.00388229	0.0152855	0.0442581	0.0269064	0.0449108	0.0193338	0.0327114	0.00158038	0.0186245	0.00396074	0.000345616	0.385434	0.431777	0.0804428	0.102346	0.122931	0.35977	0.726922	1.37566	2.77955	8.13466	1.515649	0.0192057	0.00820373	0.00734025	0.0122847	0.0074814	0.112699	0.00177468	0.00122172	0.026249	0.00182468	0.0121291	0.00709974	0.00146682	0.0022726	0.00911689	0.000768082	0.0101308	0.0071167	0.00197435	0.00127891	0.00011169	0.00244226	0.00780268	0.0232962	0.0124269	0.0096976	0.00324098	0.00663297	0.00890803	0.00592884	0.0158922	0.00745822	0.000980238	0.00631639	0.0257399	0.00892125	0.000943781	0.02352	0.0177263	0.0190767	0.0444884	0.0554929	0.00662521	0.0238657	0.0186702	0.000630038	0.0121735	0.0161713	0.0154574	0.0102809	0.0146471	0.00600648	0.023973	0.0126922	0.0288045	0.0449985	0.00378187	0.0148901	0.0431133	0.0262104	0.0437491	0.0188337	0.0318652	0.0015395	0.0181427	0.00385829	0.000336676	1.026555
396	-2608.808	-2715.653	106.8448	0.0123087	0.240839	0.759161	0.987691	0.2750316	0.0451594	0.00157128	0.0191927	0.032614	0.000586569	0.1414	0.000496186	0.00777823	0.0399682	0.0365162	0.00560554	0.00848082	0.0175159	0.0190058	0.00235494	0.0110766	0.0196192	0.000998609	0.00962126	0.0173782	0.00136837	0.0199429	0.00246646	0.0319465	0.0181388	0.00858028	0.0321949	0.00368573	0.0101712	0.0035603	0.013353	0.00904398	0.000321911	0.00607788	0.0456984	0.0338719	0.0674769	0.00526497	0.0127283	0.0384788	0.0353586	0.0503531	0.0341229	0.00147198	0.0674517	0.0129106	0.0577786	0.0290587	0.0154381	0.0158166	0.0387522	0.0162617	0.00256371	0.0699902	0.00919259	0.029354	0.0329663	0.0223319	0.0557506	0.0179991	0.0317845	0.0138745	0.0201913	0.0166273	0.0133548	0.0134956	0.0198628	0.213936	0.555762	0.177113	0.0531897	0.186776	0.441185	0.774691	1.29084	2.26662	5.35401	1.213198	0.0292213	0.00101673	0.0124191	0.0211036	0.000379552	0.0914958	0.000321068	0.00503307	0.0258623	0.0236286	0.00362718	0.00548769	0.011334	0.0122981	0.00152382	0.00716734	0.012695	0.000646171	0.00622564	0.011245	0.000885435	0.0129045	0.00159598	0.0206716	0.0117371	0.00555205	0.0208324	0.00238493	0.0065815	0.00230376	0.00864032	0.0058521	0.000208299	0.00393282	0.0295701	0.0219175	0.0436623	0.00340681	0.00823613	0.0248985	0.0228795	0.032582	0.02208	0.000952474	0.0436461	0.00835406	0.0373869	0.018803	0.00998954	0.0102344	0.0250754	0.0105225	0.0016589	0.0452887	0.00594826	0.0189941	0.0213315	0.0144503	0.0360746	0.0116467	0.0205668	0.00897779	0.0130652	0.0107591	0.00864151	0.00873262	0.0128526	1.545425
432	-2609.352	-2716.085	106.7332	0.024231	0.27302	0.72698	0.975769	0.3530092	0.041471	0.00151444	0.0120421	0.0141313	0.0193045	0.134213	2.81987e-05	0.00716401	0.0195234	0.00994761	0.00359247	0.00754972	0.00450027	0.0296902	0.000544478	0.00649305	0.0103375	0.0222758	0.00532715	0.0016778	0.000306602	0.00574128	0.00950269	0.0172664	0.0139018	0.0149745	0.0155938	0.0078488	0.00490395	0.0047113	0.00576283	0.00582361	0.00396367	0.00203777	0.0374326	0.0113888	0.00467001	0.0246536	0.0200194	0.0690636	0.0549297	0.0893916	0.00993208	0.0267735	0.0389963	0.00359794	0.0226994	0.0128912	0.029553	0.00116945	0.0174856	0.0018451	0.0609718	0.0160641	0.0461056	0.0633892	0.015291	0.00980787	0.0503599	0.0410776	0.048843	0.0141553	0.0196735	0.00792582	0.0208713	0.0124673	0.00101633	0.614137	0.346576	0.0183538	0.0209333	0.122411	0.359028	0.726454	1.37655	2.7853	8.1692	1.518713	0.0303111	0.0011069	0.00880159	0.0103286	0.0141096	0.0980958	2.06104e-05	0.00523617	0.0142696	0.00727069	0.00262573	0.00551808	0.00328924	0.0217005	0.000397958	0.00474576	0.00755565	0.0162813	0.00389361	0.0012263	0.000224095	0.00419629	0.0069455	0.01262	0.0101608	0.0109448	0.0113975	0.00573667	0.00358429	0.00344348	0.00421204	0.00425646	0.00289704	0.0014894	0.0273595	0.00832403	0.0034133	0.0180193	0.0146321	0.0504784	0.040148	0.0653362	0.00725934	0.0195687	0.0285023	0.00262973	0.016591	0.00942218	0.0216002	0.000854752	0.0127802	0.00134858	0.0445642	0.0117412	0.0336985	0.046331	0.0111762	0.00716856	0.036808	0.0300235	0.0356993	0.0103461	0.0143793	0.00579297	0.0152548	0.00911233	0.000742835	1.368179
468	-2604.498	-2711.835	107.3373	0.0182801	0.258966	0.741034	0.98172	0.3159616	0.0312254	0.010989	0.00112678	0.00951795	0.00748526	0.0769468	0.000236935	0.00172904	0.0182941	0.00573568	0.00166388	0.00511607	0.0025209	0.00455247	0.00526554	0.00450828	0.0028896	0.00123875	0.000476732	0.00232724	0.000101263	0.00728924	0.00380895	0.00676689	0.0119414	0.0107873	0.00898854	0.00603697	0.00525224	0.00261396	0.00495946	0.010335	0.00201827	0.0041677	0.0174473	0.0145003	0.00197956	0.0116609	0.00463711	0.0225185	0.0315668	0.0315276	0.00227195	0.0221517	0.0211986	0.00247443	0.0161251	0.0104834	0.0238801	0.00193163	0.0107048	0.00222276	0.0317843	0.00713616	0.0188309	0.0129014	0.00376399	0.00486285	0.0325152	0.00978878	0.020398	0.0126972	0.0100425	0.00322275	0.00768232	0.00363867	0.000499362	0.497295	0.42464	0.0689056	0.00915951	0.109548	0.340105	0.714285	1.4	2.94027	9.12843	1.59899	0.0441062	0.0155221	0.00159159	0.0134442	0.010573	0.108688	0.000334672	0.00244228	0.0258406	0.0081017	0.00235024	0.00722649	0.00356079	0.0064304	0.00743761	0.00636798	0.00408159	0.00174974	0.000673388	0.00328724	0.000143035	0.0102961	0.00538018	0.00955829	0.0168674	0.0152371	0.0126964	0.00852728	0.00741884	0.00369224	0.00700528	0.0145982	0.00285083	0.00588691	0.0246444	0.0204818	0.00279614	0.0164712	0.00654995	0.0318075	0.0445884	0.044533	0.00320915	0.0312894	0.0299432	0.00349515	0.0227768	0.0148079	0.0337309	0.00272845	0.0151206	0.00313967	0.0448956	0.0100799	0.0265988	0.0182233	0.00531667	0.00686882	0.0459279	0.0138267	0.0288123	0.0179349	0.0141851	0.00455216	0.0108513	0.00513965	0.000705353	0.7079606
504	-2605.731	-2712.677	106.9463	0.0105671	0.234323	0.765677	0.989433	0.2618507	0.035858	0.0133047	0.0109446	0.0187764	0.0226536	0.129581	0.00645127	0.0112056	0.0359193	0.00585707	0.0120286	0.00919193	0.00314129	0.0299514	0.00498588	0.0344025	0.0237211	0.0153736	0.000410668	0.000401223	0.000441855	0.00201661	0.0172262	0.022875	0.0148427	0.0228243	0.012467	0.00948991	0.0133589	0.00971555	0.0227172	0.0189883	0.00120866	0.0122218	0.0438496	0.00603159	0.0602399	0.0230651	0.0482669	0.0373865	0.0426995	0.0638101	0.0265626	0.0309059	0.0129178	0.0201563	0.00586311	0.00417363	0.0490077	0.0160028	0.0576008	0.0272099	0.0138818	0.00336023	0.0044194	0.0296873	0.0316994	0.0376106	0.0243548	0.00452098	0.0204445	0.0260946	0.00618051	0.0152451	0.0390021	0.0473493	0.0665376	0.299181	0.571037	0.125042	0.00473996	0.216376	0.474001	0.792226	1.26227	2.1097	4.62159	1.106829	0.0231239	0.00857984	0.00705788	0.0121084	0.0146087	0.0835631	0.00416026	0.00722619	0.0231634	0.00377707	0.00775695	0.00592764	0.00202574	0.0193149	0.00321526	0.0221853	0.0152971	0.00991404	0.000264829	0.000258738	0.00028494	0.00130046	0.0111087	0.0147515	0.00957168	0.0147188	0.00803965	0.0061198	0.0086148	0.0062653	0.0146497	0.0122451	0.000779431	0.00788154	0.0282775	0.00388961	0.0388471	0.0148741	0.031126	0.0241096	0.0275358	0.0411494	0.0171295	0.0199304	0.00833038	0.0129983	0.00378097	0.00269146	0.0316038	0.0103198	0.0371452	0.0175469	0.00895202	0.00216692	0.00284996	0.0191446	0.0204421	0.0242541	0.0157058	0.00291546	0.0131841	0.0168277	0.00398565	0.00983114	0.0251514	0.0305343	0.0429083	1.550691
540	-2600.353	-2707.788	107.4345	0.0124773	0.241433	0.758567	0.987523	0.2762693	0.0160122	0.00713347	0.00459797	0.0125706	0.00348095	0.0775217	0.00658872	0.000703404	0.0214173	0.00847904	0.00108776	0.00240819	0.00500551	0.0036871	0.0025882	0.00616135	0.0116148	0.00557015	0.00340653	0.00346202	0.000596608	0.00279445	0.0114875	0.0180548	0.00720977	0.0116773	0.00932144	0.00198127	0.00715094	0.00264786	0.00725009	0.00508804	0.0013628	0.00524004	0.0212595	0.00294888	0.00350414	0.0167249	0.0177778	0.0120627	0.0143944	0.028237	0.00540041	0.0166741	0.0134416	0.000119153	0.0125862	0.0113564	0.0233557	0.00442736	0.0141592	0.00237934	0.0234519	0.00658592	0.0156923	0.0160582	0.0042671	0.014305	0.0297481	0.0101223	0.0255596	0.00573585	0.0109364	0.00120642	0.00481575	0.00694737	0.000526526	0.178836	0.72191	0.0810454	0.0182086	0.121103	0.357151	0.725267	1.3788	2.79994	8.25746	1.526483	0.0231348	0.0103066	0.00664324	0.0181623	0.00502934	0.112005	0.00951952	0.00101629	0.0309441	0.0122507	0.00157161	0.0034794	0.00723206	0.0053272	0.00373949	0.00890205	0.0167812	0.00804787	0.00492182	0.005002	0.000861991	0.00403748	0.0165973	0.026086	0.0104168	0.0168717	0.0134678	0.00286258	0.0103318	0.00382568	0.0104751	0.0073513	0.00196901	0.00757092	0.0307162	0.0042606	0.00506285	0.0241645	0.0256857	0.0174284	0.0207974	0.0407973	0.00780263	0.0240911	0.0194206	0.000172155	0.0181849	0.0164079	0.0337448	0.00639674	0.0204575	0.00343772	0.0338838	0.00951548	0.0226725	0.0232013	0.00616519	0.0206682	0.0429806	0.0146249	0.036929	0.00828727	0.0158012	0.00174306	0.00695789	0.0100377	0.000760735	0.6921274
576	-2601.763	-2708.994	107.2309	0.0145744	0.248361	0.751639	0.985426	0.2911978	0.0232575	0.00777416	0.00338932	0.00902666	0.00310561	0.0786834	0.00126374	0.00427867	0.014472	0.00358213	0.0128382	0.00764315	0.00269825	0.00592472	0.00243807	0.00494178	0.00627515	0.00333396	0.00165028	0.000646219	0.000353184	0.00158016	0.00154374	0.015776	0.00657487	0.00924917	0.0102239	0.00410147	0.00316455	0.00146831	0.00338693	0.00470682	0.002449	0.00272032	0.0120565	0.00391507	0.00104134	0.0168328	0.00872403	0.0119171	0.0179842	0.0256297	0.00430302	0.00916804	0.0144874	0.000581547	0.00947079	0.00235281	0.018375	0.00579129	0.0124362	0.000867728	0.0377563	0.00397517	0.0158135	0.023541	0.00620578	0.00609793	0.0154757	0.0239535	0.0178376	0.0082083	0.00424877	0.000965621	0.00938748	0.0062142	0.00732504	0.320064	0.579466	0.0853667	0.0151039	0.0880707	0.305768	0.690958	1.44727	3.27046	11.3545	1.756779	0.037066	0.0123899	0.00540164	0.014386	0.00494949	0.1254	0.00201405	0.006819	0.0230644	0.00570892	0.0204606	0.0121811	0.00430026	0.00944236	0.00388561	0.00787583	0.0100008	0.00531341	0.00263009	0.00102989	0.000562878	0.00251833	0.00246029	0.0251426	0.0104785	0.0147406	0.0162941	0.0065366	0.00504341	0.00234008	0.00539783	0.00750136	0.00390303	0.00433544	0.0192147	0.00623953	0.0016596	0.0268268	0.0139037	0.0189925	0.0286618	0.0408466	0.00685782	0.0146113	0.0230889	0.000926824	0.0150938	0.00374973	0.0292846	0.00922971	0.0198198	0.00138292	0.060173	0.00633532	0.0252023	0.0375179	0.00989029	0.00971841	0.024664	0.0381752	0.0284281	0.0130817	0.00677136	0.00153893	0.014961	0.00990371	0.0116741	0.6274619
612	-2604.383	-2711.48	107.0979	0.00927543	0.228954	0.771046	0.990725	0.2515131	0.0101194	0.000954488	0.00395823	0.00625591	0.00061046	0.0599946	0.00131754	0.0029026	0.0136365	0.00664357	0.00490883	0.0013059	0.00631968	0.00536039	0.000622808	0.00119356	0.000409259	0.00164739	0.000362673	0.00138702	1.59353e-05	0.000638405	0.000405688	0.0101437	0.00210775	0.00858269	0.00361104	0.00182245	0.00200953	0.0010666	0.00219443	0.00289909	0.00042752	0.00156285	0.0122046	0.00490576	0.00366869	0.0105372	0.00644519	0.0233463	0.00819603	0.0159258	0.00547047	0.0111081	0.00672178	0.000590601	0.00823769	0.0012833	0.0138092	0.00583089	0.0117174	0.000166885	0.012629	0.00636611	0.0103235	0.00622645	0.0123368	0.00105938	0.0125918	0.022997	0.0238564	0.0135381	0.00826117	0.00161482	0.00749595	0.0069174	0.0028611	0.295121	0.424269	0.166352	0.114258	0.0699764	0.273325	0.667198	1.49881	3.65864	14.2905	1.923072	0.0216858	0.00204545	0.00848242	0.0134063	0.0013082	0.128567	0.00282346	0.00622021	0.0292228	0.0142371	0.0105195	0.00279851	0.013543	0.0114872	0.00133466	0.00255779	0.000877034	0.00353034	0.000777202	0.00297235	3.41491e-05	0.00136809	0.000869382	0.0217379	0.00451687	0.0183925	0.0077384	0.00390549	0.00430639	0.00228571	0.00470263	0.0062127	0.000916168	0.00334916	0.0261542	0.010513	0.00786194	0.0225811	0.0138119	0.0500306	0.0175639	0.0341287	0.0117231	0.0238046	0.0144047	0.00126565	0.0176532	0.00275008	0.0295928	0.0124955	0.0251101	0.000357631	0.0270637	0.0136425	0.022123	0.0133432	0.0264376	0.00227023	0.0269841	0.0492822	0.0511238	0.029012	0.0177035	0.00346054	0.0160637	0.0148239	0.00613129	0.4666396
648	-2598.779	-2705.828	107.0497	0.0133632	0.244458	0.755542	0.986637	0.2826749	0.00821826	0.00596949	0.00581654	0.0075809	0.00691511	0.0486923	0.00231612	0.00254141	0.00754986	0.00059048	0.00415751	0.000386202	0.0145227	7.06661e-05	4.92997e-05	0.00265841	0.00174222	0.00171253	0.000649431	0.00108339	0.00149632	0.00283582	0.00302616	0.00576385	0.00526343	0.00329192	0.00675032	0.00300761	0.00368081	4.18658e-05	0.00445447	0.00231306	0.000678347	0.00733998	0.013224	0.00941816	0.00597461	0.00245337	0.00685167	0.0168095	0.00977049	0.00123007	0.00706564	0.0173991	0.00586363	0.00910943	0.00998025	0.0164827	0.0190969	0.014273	0.00592035	0.00119361	0.00984966	0.00721021	0.00184736	0.00604701	0.00699537	0.00867821	0.00742735	0.000798321	0.0111317	0.0046807	0.00771493	0.0060885	0.0118497	0.00563073	0.00430685	0.470964	0.341375	0.117677	0.0699836	0.0662823	0.266191	0.661715	1.51123	3.75671	15.087	1.962288	0.0184456	0.0133983	0.013055	0.0170151	0.0155207	0.109288	0.00519845	0.0057041	0.0169454	0.00132531	0.00933139	0.000866819	0.0325958	0.000158608	0.000110652	0.00596671	0.00391035	0.00384372	0.00145763	0.00243164	0.00335844	0.00636492	0.00679211	0.0129368	0.0118136	0.00738861	0.0151509	0.00675049	0.00826145	9.39664e-05	0.00999791	0.00519158	0.00152253	0.0164744	0.0296809	0.0211388	0.0134098	0.00550651	0.0153783	0.0377284	0.0219295	0.00276086	0.0158586	0.0390516	0.0131607	0.0204458	0.0224003	0.036995	0.0428624	0.0320353	0.013288	0.00267901	0.0221072	0.0161831	0.00414634	0.0135723	0.0157009	0.019478	0.0166704	0.00179181	0.0249848	0.0105057	0.0173159	0.0136654	0.0265962	0.012638	0.00966658	0.4455399
684	-2596.63	-2703.586	106.9561	0.0257543	0.276189	0.723811	0.974246	0.3621406	0.00731662	0.00759092	0.0035495	0.0131489	0.00262497	0.0390494	0.00214635	0.00215934	0.0134796	0.00384936	0.00210675	0.00609488	0.0028857	0.00158697	0.000477935	0.00249372	0.00920888	0.00323937	0.000423643	0.000257916	0.00100766	0.00262721	0.000833502	0.00815413	0.00307685	0.00467498	0.00215984	0.00114206	0.00243117	0.00123986	0.00364233	0.00448573	0.000557302	0.00206863	0.00784856	0.00941659	0.00509271	0.00494872	0.00875192	0.0109566	0.00915179	0.00223823	0.00594678	0.0179416	0.00499162	0.00954713	0.00542674	0.00867961	0.00955468	0.00991993	0.0118894	0.000521283	0.014734	0.00801139	0.00391211	0.00597628	0.00726409	0.0152873	0.0022633	0.00220017	0.00848189	0.00743811	0.00527409	0.00482292	0.00948625	0.0103566	0.000398721	0.236609	0.642888	0.0655925	0.0549096	0.0628375	0.259351	0.656363	1.52355	3.85578	15.9141	2.000879	0.0178227	0.0184909	0.00864628	0.0320295	0.00639422	0.0951211	0.00522834	0.00525998	0.0328353	0.00937673	0.00513188	0.0148466	0.00702932	0.00386572	0.00116421	0.00607448	0.0224321	0.00789085	0.00103196	0.000628261	0.00245457	0.00639966	0.00203034	0.0198628	0.00749496	0.0113879	0.0052612	0.00278196	0.00592214	0.00302019	0.00887241	0.0109269	0.00135754	0.00503902	0.0191184	0.022938	0.0124054	0.0120547	0.0213189	0.0266893	0.022293	0.00545214	0.0144859	0.0437043	0.0121592	0.023256	0.0132191	0.0211428	0.0232744	0.0241641	0.0289615	0.0012698	0.0358909	0.0195151	0.00952957	0.0145577	0.0176947	0.0372385	0.00551321	0.00535942	0.0206612	0.0181186	0.0128472	0.0117482	0.0231077	0.0252278	0.000971251	0.4105231
720	-2589.28	-2695.838	106.5579	0.0184763	0.259481	0.740519	0.981524	0.317229	0.00651945	0.00096348	0.00228861	0.00387043	0.000501115	0.0265684	0.000558817	0.00211783	0.00670161	0.0019941	0.00208677	0.000970882	0.00120836	0.00464947	7.9761e-05	0.000908543	0.00296971	0.00289785	0.000304334	0.000260848	0.000200734	0.000775588	0.000383031	0.00610103	0.00405372	0.00232201	0.00161394	0.00200732	0.00245869	0.000365574	0.00160022	0.00193153	0.00198581	0.000946967	0.00600492	0.010891	0.00456306	0.00145118	0.00558424	0.00805531	0.011829	0.00227184	0.00310023	0.0145891	0.00433257	0.00557149	0.00301903	0.00640564	0.00482752	0.00665858	0.00733086	0.000156248	0.00734976	0.00104983	0.00175213	0.00730834	0.0050141	0.00615217	0.00149806	0.000575357	0.00400167	0.00412159	0.00280053	0.00388375	0.00571319	0.00975936	0.00434944	0.26891	0.556133	0.102566	0.0723912	0.0424355	0.214161	0.618306	1.61732	4.66938	23.5651	2.284731	0.0244048	0.00360668	0.00856714	0.0144885	0.00187587	0.099456	0.00209187	0.00792787	0.0250867	0.0074647	0.00781158	0.00363439	0.00452335	0.0174048	0.000298577	0.00340103	0.0111168	0.0108478	0.00113924	0.000976456	0.000751427	0.00290333	0.00143383	0.0228385	0.0151747	0.00869218	0.00604159	0.00751418	0.00920382	0.00136848	0.00599025	0.00723047	0.00743367	0.00354487	0.0224787	0.0407691	0.0170813	0.00543235	0.020904	0.0301542	0.0442806	0.0085044	0.0116054	0.0546126	0.0162185	0.0208563	0.0113014	0.0239788	0.0180713	0.0249257	0.0274422	0.000584898	0.027513	0.00392993	0.00655891	0.0273579	0.0187697	0.02303	0.00560783	0.00215379	0.0149798	0.0154287	0.0104835	0.0145384	0.0213867	0.0365331	0.0162816	0.2671376
756	-2598.874	-2705.425	106.5517	0.00706405	0.218311	0.781689	0.992936	0.2322688	0.00482212	0.000747224	0.00230229	0.00477909	0.000650392	0.0253367	0.000131971	0.000680264	0.00804582	0.00186547	0.00288081	0.000813949	0.000423878	0.000816507	0.000253111	0.00147526	0.00194039	0.00167401	0.000899786	0.000231011	0.00084068	0.00037665	0.000758002	0.00636691	0.00182158	0.00238247	0.00481776	0.00199946	0.00231972	0.000228187	0.0052992	0.00310879	0.00056854	0.0019377	0.00782529	0.00363803	0.00572572	0.00205929	0.00348707	0.0090032	0.00642518	0.00190415	0.00127885	0.0121466	0.00300583	0.002379	0.00236873	0.0057193	0.010123	0.00628484	0.00597663	0.00181417	0.00658281	0.0021315	0.00208605	0.00378334	0.00340222	0.0056471	0.00238554	0.0016182	0.00633513	0.00129668	0.00023864	0.0041326	0.00550685	0.0049306	0.00221119	0.0567159	0.580826	0.0862967	0.276161	0.0445924	0.219402	0.622988	1.60517	4.55784	22.4253	2.248883	0.0203423	0.00315219	0.00971229	0.0201608	0.0027437	0.106884	0.000556724	0.00286972	0.0339416	0.00786954	0.0121528	0.00343367	0.00178814	0.00344446	0.00106776	0.00622344	0.00818562	0.00706187	0.00379578	0.000974528	0.00354644	0.00158891	0.00319766	0.026859	0.00768441	0.0100505	0.0203239	0.0084348	0.00978581	0.000962615	0.0223549	0.0131146	0.0023984	0.00817425	0.0330113	0.0153471	0.0241541	0.00868718	0.0147103	0.0379803	0.0271049	0.00803272	0.00539489	0.051241	0.0126802	0.0100359	0.00999258	0.0241271	0.0427044	0.0265128	0.0252126	0.00765312	0.0277698	0.00899183	0.00880008	0.0159602	0.0143524	0.0238225	0.0100635	0.00682643	0.026725	0.0054701	0.00100671	0.0174335	0.0232308	0.0207999	0.00932798	0.2370491
792	-2591.594	-2697.961	106.3667	0.00909089	0.228142	0.771858	0.990909	0.2499891	0.00455108	0.00148143	0.0018904	0.00366026	0.0021121	0.0262874	0.000411755	0.000522857	0.00608134	0.00118002	0.00151603	0.00155422	0.00166397	0.00153067	0.000539863	0.000665295	0.00308581	0.00268451	0.000550288	0.000444212	0.000526238	9.90012e-05	0.000432492	0.00226366	0.00348856	0.00174469	0.00359009	0.00161561	0.00124368	1.05337e-05	0.00100116	0.00299652	0.000486117	0.00205564	0.00858334	0.0037741	0.00152052	0.00687418	0.00438188	0.00580294	0.0062599	0.00130958	0.00182736	0.00827582	0.0017975	0.00351105	0.00368692	0.00735862	0.00833527	0.00597665	0.00489354	0.000584363	0.00513343	0.00011787	0.00068449	0.00238211	0.00344564	0.00499007	0.00109423	0.00199122	0.00289374	0.00256368	0.000664537	0.00285459	0.00551246	0.00325054	0.0024097	0.529763	0.364353	0.0977958	0.00808857	0.0379537	0.202814	0.607894	1.64502	4.93062	26.3479	2.365439	0.0218058	0.00709805	0.0090576	0.0175376	0.0101198	0.125952	0.00197286	0.00250519	0.0291378	0.0056539	0.00726385	0.00744681	0.00797266	0.00733398	0.00258667	0.00318766	0.0147852	0.0128624	0.00263663	0.00212838	0.00252139	0.00047435	0.00207222	0.010846	0.0167149	0.00835941	0.0172014	0.00774096	0.00595892	5.04708e-05	0.00479693	0.0143574	0.00232916	0.00984928	0.0411258	0.018083	0.00728534	0.0329366	0.0209951	0.0278039	0.0299934	0.00627468	0.00875552	0.0396524	0.00861246	0.0168227	0.0176653	0.0352577	0.0399372	0.0286363	0.0234467	0.00279989	0.0245961	0.000564756	0.00327963	0.0114135	0.0165093	0.0239092	0.00524282	0.00954064	0.0138649	0.0122835	0.00318403	0.0136773	0.0264121	0.0155745	0.0115457	0.2087093
